date,open,high,low,close,volume,Name
29-07-2014,124.52,124.78,122.94,122.96,422221,Tether
30-07-2014,123.2,124.5,123.01,124.2,522820,Tether
31-07-2014,123.86,124.54,121.03,121.11,891376,Tether
01-08-2014,121.72,124.35,121.1701,124.02,819205,Tether
04-08-2014,121.72,124.35,121.1701,124.02,819225,Tether
05-08-2014,123.58,125.55,122.85,124.41,775417,Tether
06-08-2014,123.59,124.51,122.99,122.99,810681,Tether
07-08-2014,123.97,124.28,121.63,121.85,567917,Tether
08-08-2014,122.3,125.205,121.7,125.11,666841,Tether
11-08-2014,125.81,126.39,124.58,125.25,526792,Tether
12-08-2014,125.21,125.59,123.5,124.71,613322,Tether
13-08-2014,125.2,125.45,122.681,122.93,1098226,Tether
14-08-2014,129,132.37,126.25,131.59,2388112,Tether
15-08-2014,132.35,133.42,130.88,131.47,1352930,Tether
18-08-2014,132.08,133.35,131.875,133.33,678590,Tether
19-08-2014,133.41,134.9997,133.34,134.02,796679,Tether
20-08-2014,133.94,135.33,133.5,135.14,400169,Tether
21-08-2014,135.4,135.99,134.24,134.48,557035,Tether
22-08-2014,134.63,135.99,133.9275,135.41,406969,Tether
25-08-2014,136.15,136.96,135.61,136.33,432480,Tether
26-08-2014,136.13,136.68,135.72,136.06,441264,Tether
27-08-2014,136.47,137.53,136.01,137.44,556045,Tether
28-08-2014,137.59,138.06,136.28,137.41,628971,Tether
29-08-2014,137.43,137.81,135.86,136.42,599273,Tether
02-09-2014,137.14,138.75,137.01,137.88,1040071,Tether
03-09-2014,138.42,138.97,137.97,138.3,597325,Tether
04-09-2014,138.3,139.58,137.95,138.27,439427,Tether
05-09-2014,138.01,138.5499,137.05,137.76,532788,Tether
08-09-2014,137.47,138.269,136.02,136.8,401707,Tether
09-09-2014,136.39,137.085,135.55,135.88,354247,Tether
10-09-2014,136.07,136.3,134.56,135.9,402644,Tether
11-09-2014,135.01,135.56,133.58,134.42,554758,Tether
12-09-2014,134.76,135.24,133.25,133.86,533370,Tether
15-09-2014,133.71,134.76,132.8501,133.99,683959,Tether
16-09-2014,133.39,136.47,133.105,135.42,735559,Tether
17-09-2014,135.31,136.16,134.28,134.37,361239,Tether
18-09-2014,134.43,134.5,133.31,133.62,511637,Tether
19-09-2014,133.73,133.73,131.38,131.76,989578,Tether
22-09-2014,131,131.14,129.27,130.9,1155541,Tether
23-09-2014,130.7,131.28,129.09,129.12,595607,Tether
24-09-2014,129.51,130.71,129,130.62,439442,Tether
25-09-2014,130.62,130.92,128.2,128.2,467710,Tether
26-09-2014,128.68,130.37,128.68,130.1,460390,Tether
29-09-2014,128.3,130.94,128.3,130.64,574873,Tether
30-09-2014,130.84,131.0899,129.01,130.3,781273,Tether
01-10-2014,129.89,131.44,129.08,130.52,1016953,Tether
02-10-2014,130.2,133.23,130.03,132.97,944465,Tether
03-10-2014,133.76,135.39,132.21,135.13,805994,Tether
06-10-2014,136.34,136.34,134.26,134.42,614552,Tether
07-10-2014,134.34,136.1,133.38,133.81,772991,Tether
08-10-2014,134.24,136.88,133.74,136.84,904735,Tether
09-10-2014,135.72,136.75,133.06,133.99,700605,Tether
10-10-2014,133.35,134.88,132.7,132.81,869431,Tether
13-10-2014,133.41,134.2,130.76,130.88,1283466,Tether
14-10-2014,131.35,134.05,130.8,133.98,684389,Tether
15-10-2014,131.76,134.95,130.14,133.51,1117740,Tether
16-10-2014,131.52,134.15,131.4,132.43,1085847,Tether
17-10-2014,133.84,136.03,132.69,135.79,718950,Tether
20-10-2014,135.5,139.85,135.49,139.57,900607,Tether
21-10-2014,140.85,142.08,140.33,141.02,908291,Tether
22-10-2014,141.71,142.2,138.3,138.78,864011,Tether
23-10-2014,141.15,143.61,140.64,140.78,1624923,Tether
24-10-2014,141.25,142.13,139.475,142.04,958254,Tether
27-10-2014,142.16,144.52,141.86,144.46,464822,Tether
28-10-2014,145,146.23,143.75,145.78,664309,Tether
29-10-2014,146.33,146.33,143.95,145.03,490764,Tether
30-10-2014,144.71,146.5,144.71,146.27,579751,Tether
31-10-2014,147.25,147.25,145.71,146.96,731391,Tether
03-11-2014,148.16,149.3,147.11,147.76,891492,Tether
04-11-2014,147.09,148.75,147.09,148.44,1029203,Tether
05-11-2014,149.27,149.835,148.56,149.37,1416444,Tether
06-11-2014,138.5,147.5,137.17,145.56,3398592,Tether
07-11-2014,145.88,146.575,141.3,141.85,1321012,Tether
10-11-2014,142.23,145.18,141.8,145.17,1164740,Tether
11-11-2014,145,145.39,144.23,144.98,524759,Tether
12-11-2014,144.71,146.5,144.71,146.27,579751,Tether
13-11-2014,146.45,147.27,145.405,146,519427,Tether
14-11-2014,146.8,147.61,144.35,144.81,563159,Tether
17-11-2014,145.21,147.03,145.21,145.83,557797,Tether
18-11-2014,145.44,146.52,145.44,146.24,736459,Tether
19-11-2014,146,146.15,144.08,144.74,813099,Tether
20-11-2014,144.21,146.25,144.08,145.19,485016,Tether
21-11-2014,146.06,146.42,145.44,145.49,522393,Tether
24-11-2014,145.74,146.17,144.12,145.58,585928,Tether
25-11-2014,146,146.44,143.11,145.45,1001694,Tether
26-11-2014,145.86,146.38,144.75,145.71,643978,Tether
28-11-2014,146,148.06,145.67,147.08,682962,Tether
01-12-2014,146.41,147.77,146.13,147.07,1220324,Tether
02-12-2014,146.71,148.87,146.55,148.48,1022726,Tether
03-12-2014,148.44,152.15,148.36,152.04,1046267,Tether
04-12-2014,152.42,153.53,150.66,153.25,806361,Tether
05-12-2014,154.21,154.37,152.38,154.18,909340,Tether
08-12-2014,154.89,154.89,152.89,153.68,817216,Tether
