date,open,high,low,close,volume,Name
17-04-2014,103.05,103.435,102.6,102.83,3556801,USD Coin
21-04-2014,102.9,102.98,101.55,102.64,3821433,USD Coin
22-04-2014,102.78,104.1362,102.76,103.69,4533389,USD Coin
23-04-2014,103.56,104.62,103.18,103.38,6429276,USD Coin
24-04-2014,106.02,107.4,104.79,105.28,8854664,USD Coin
25-04-2014,105.03,105.275,103.29,104.69,5731929,USD Coin
28-04-2014,104.99,105.42,103.25,104.26,4036278,USD Coin
29-04-2014,104.79,105.5,103.83,105.3,4975836,USD Coin
30-04-2014,105.23,106.24,104.99,105.4,5199251,USD Coin
01-05-2014,105.2,105.79,104.63,105.07,2972156,USD Coin
02-05-2014,104.93,105.58,104.73,105.01,2681072,USD Coin
05-05-2014,104.66,104.8,103.81,104.52,3166362,USD Coin
06-05-2014,104.21,104.47,103.6,103.87,2836263,USD Coin
07-05-2014,104.1,104.66,103.43,104.62,3400839,USD Coin
08-05-2014,104.55,105.02,104.15,104.94,3120874,USD Coin
09-05-2014,104.96,105.2999,104.3,105.06,2761803,USD Coin
12-05-2014,105.71,106.5,105.65,106.2,3664416,USD Coin
13-05-2014,106.5,108.21,105.82,107.15,3951489,USD Coin
14-05-2014,106.85,107.035,106.3,106.53,3082382,USD Coin
15-05-2014,106.49,106.74,104.04,104.99,5156642,USD Coin
16-05-2014,105.05,106.05,104.17,106.03,4403305,USD Coin
19-05-2014,105.42,105.53,104.72,105.39,3924366,USD Coin
20-05-2014,104.79,104.81,100.72,101.56,9277628,USD Coin
21-05-2014,101.48,103,101.48,102.88,5460511,USD Coin
22-05-2014,102.9,103.88,102.51,103.08,3112324,USD Coin
23-05-2014,103.15,104.15,103.145,104.03,2892130,USD Coin
27-05-2014,104.2,104.48,103.46,103.68,3443352,USD Coin
28-05-2014,103.53,103.86,102.85,102.91,3353846,USD Coin
29-05-2014,103.28,103.665,102.56,103.6,3071583,USD Coin
30-05-2014,102.9,102.98,101.55,102.23,5943740,USD Coin
02-06-2014,102.42,103.94,102.01,103.76,3753729,USD Coin
03-06-2014,103.42,104.565,103.05,104.49,3643708,USD Coin
04-06-2014,104.42,105.1,104.07,104.31,2880277,USD Coin
05-06-2014,104.8,107.12,104.771,106.96,5396721,USD Coin
06-06-2014,107.08,108.36,106.98,108.18,4299600,USD Coin
09-06-2014,107.74,109.3,107.66,108.75,3904588,USD Coin
10-06-2014,108.5,109.5,108.395,109.31,4760218,USD Coin
11-06-2014,108.93,108.98,108.33,108.69,2738753,USD Coin
12-06-2014,108.47,108.5,106.44,106.65,3413837,USD Coin
13-06-2014,106.55,107.23,106.07,106.77,2009110,USD Coin
16-06-2014,106.5,106.88,105.73,106.81,2137219,USD Coin
17-06-2014,106.51,107,106,106.67,2138433,USD Coin
18-06-2014,106.63,107.6,106.05,107.48,2218721,USD Coin
19-06-2014,106.99,107.42,106.69,107.25,2592653,USD Coin
20-06-2014,108.05,109.53,107.64,109.38,7771201,USD Coin
23-06-2014,109.25,109.849,108.29,108.78,2839500,USD Coin
24-06-2014,108.56,109.34,107,107.81,2867655,USD Coin
25-06-2014,107.48,108.88,107.35,108.44,2176188,USD Coin
26-06-2014,108.55,108.8,107.85,108.52,1522940,USD Coin
27-06-2014,108.34,108.88,107.73,108.78,3632056,USD Coin
30-06-2014,108.68,109.03,107.97,108.67,2249520,USD Coin
01-07-2014,109.08,109.75,109.01,109.17,2349546,USD Coin
02-07-2014,109.32,109.95,109.3,109.56,1850198,USD Coin
03-07-2014,109.9,111.16,109.69,111.08,2876160,USD Coin
07-07-2014,110.18,110.45,109.57,110.16,2697071,USD Coin
08-07-2014,110.21,110.38,109.4,109.46,2453493,USD Coin
09-07-2014,109.79,110.29,109.42,110.14,2270652,USD Coin
10-07-2014,108.14,109.57,107.8,109.36,2303670,USD Coin
11-07-2014,109.5,109.99,108.65,109.96,1992680,USD Coin
14-07-2014,110.43,111.04,110.09,110.09,2375244,USD Coin
15-07-2014,110.25,110.42,109.4,109.85,3212896,USD Coin
16-07-2014,110.18,111.46,109.92,111.4,3978544,USD Coin
17-07-2014,109.43,110.17,109.05,110.17,2424943,USD Coin
18-07-2014,109.43,110.17,109.05,110.17,2424953,USD Coin
21-07-2014,110,110.55,109.45,110.23,2076559,USD Coin
22-07-2014,110.84,111.28,109.8,110.06,2879870,USD Coin
23-07-2014,109.79,109.98,108.21,108.38,4479081,USD Coin
24-07-2014,105.6,106.23,104.09,105.04,8690333,USD Coin
25-07-2014,104.14,105.35,104.1,104.85,4126827,USD Coin
28-07-2014,104.78,104.9,103.17,104.15,4474333,USD Coin
29-07-2014,105,106.44,104.69,104.69,7947103,USD Coin
30-07-2014,105.08,105.32,103.03,103.38,5861710,USD Coin
31-07-2014,102.24,102.69,100.74,100.75,6712263,USD Coin
01-08-2014,100.52,100.85,99.11,100.52,6011947,USD Coin
04-08-2014,100.36,102.05,100.1,101.81,5183870,USD Coin
05-08-2014,101.11,102.47,100.94,101.5,5685357,USD Coin
06-08-2014,100.76,101.85,100.61,101.49,5526876,USD Coin
07-08-2014,102.66,103.47,101.88,101.94,5753105,USD Coin
08-08-2014,102.01,103.44,101.7801,103.28,4693762,USD Coin
11-08-2014,104.61,104.85,103.93,104.5,5197873,USD Coin
12-08-2014,105.51,106,104.9944,105.66,4175640,USD Coin
13-08-2014,104.33,105.5,104.33,105.16,4664922,USD Coin
14-08-2014,105.51,106,104.9944,105.66,4178778,USD Coin
15-08-2014,106.01,106.42,105.13,105.74,4099265,USD Coin
18-08-2014,106.69,107.1,106.28,106.98,3479007,USD Coin
19-08-2014,107.26,107.699,106.87,107.3,3642656,USD Coin
20-08-2014,107.39,108.15,107.2,107.7,5342080,USD Coin
21-08-2014,108.17,108.57,107.54,107.97,4118278,USD Coin
22-08-2014,107.58,107.82,106.54,107.31,4608793,USD Coin
25-08-2014,107.96,108.33,107.73,107.97,3018673,USD Coin
26-08-2014,108.05,108.635,107.98,108.06,2865758,USD Coin
27-08-2014,108.13,108.92,108.08,108.55,3281859,USD Coin
28-08-2014,108.02,108.82,107.8,108.65,3231713,USD Coin
29-08-2014,108.9,109.1,108.25,109.07,4438234,USD Coin
02-09-2014,109.03,109.73,108.83,108.92,4040595,USD Coin
03-09-2014,109.45,109.66,108.05,108.46,4669044,USD Coin
04-09-2014,108.3,109.49,108.16,108.82,4604030,USD Coin
05-09-2014,109,109.18,108.19,108.54,4305038,USD Coin
08-09-2014,108.23,108.46,107.52,107.91,3504737,USD Coin
09-09-2014,107.82,108.2,107.19,107.4,3579649,USD Coin
10-09-2014,105.61,106.121,105.38,105.93,8161966,USD Coin
